signal,entry_time,exit_time,pair,direction,pair_entry,pair_exit,r_actual,outcome,sl_pts_dxy,dxy_outcome,dxy_entry,dxy_tp,dxy_sl,london_open,gap_pts_at_lon,wave_ext_pts
REV_SHORT,2023-10-30 11:15:00+00:00,2023-10-30 11:30:00+00:00,USDCHF,short,0.9046,0.9038,2.0,win,400,loss,149.735,149.635,149.775,149.59,0.0,1500.0
REV_SHORT,2023-10-30 11:15:00+00:00,2023-10-30 11:30:00+00:00,EURUSD,long,1.05778,1.05886,2.7,win,400,loss,149.735,149.635,149.775,149.59,0.0,1500.0
REV_SHORT,2023-10-30 11:15:00+00:00,2023-10-30 11:30:00+00:00,USDCAD,short,1.38361,1.38281,2.0,win,400,loss,149.735,149.635,149.775,149.59,0.0,1500.0
REV_LONG,2023-11-06 09:00:00+00:00,2023-11-06 21:00:00+00:00,USDJPY,long,149.489,150.028,3.045,win,1770,win,149.489,150.02,149.312,149.56,0.0,1760.0
REV_LONG,2023-11-06 09:00:00+00:00,2023-11-06 21:00:00+00:00,USDCHF,long,0.8961,0.8993,1.808,win,1770,win,149.489,150.02,149.312,149.56,0.0,1760.0
REV_LONG,2023-11-06 09:00:00+00:00,2023-11-06 21:00:00+00:00,EURUSD,short,1.07542,1.07187,2.006,win,1770,win,149.489,150.02,149.312,149.56,0.0,1760.0
REV_LONG,2023-11-06 09:00:00+00:00,2023-11-06 21:00:00+00:00,NZDUSD,short,0.5997,0.59615,2.006,win,1770,win,149.489,150.02,149.312,149.56,0.0,1760.0
REV_LONG,2023-11-06 09:00:00+00:00,2023-11-06 21:00:00+00:00,GBPUSD,short,1.2421,1.23425,4.435,win,1770,win,149.489,150.02,149.312,149.56,0.0,1760.0
REV_LONG,2023-11-06 09:00:00+00:00,2023-11-06 21:00:00+00:00,AUDUSD,short,0.6518,0.6487,1.751,win,1770,win,149.489,150.02,149.312,149.56,0.0,1760.0
REV_LONG,2023-11-06 09:00:00+00:00,2023-11-06 21:00:00+00:00,USDCAD,long,1.36293,1.36991,3.944,win,1770,win,149.489,150.02,149.312,149.56,0.0,1760.0
GAP_REJ_SHORT,2023-11-06 10:45:00+00:00,2023-11-06 18:00:00+00:00,USDCHF,short,0.8964,0.89862,-1.0,loss,2220,loss,149.646,148.98,149.868,149.56,270.0,0.0
GAP_REJ_SHORT,2023-11-06 10:45:00+00:00,2023-11-06 18:00:00+00:00,EURUSD,long,1.07484,1.07262,-1.0,loss,2220,loss,149.646,148.98,149.868,149.56,270.0,0.0
GAP_REJ_SHORT,2023-11-06 10:45:00+00:00,2023-11-06 18:00:00+00:00,GBPUSD,long,1.2415,1.23928,-1.0,loss,2220,loss,149.646,148.98,149.868,149.56,270.0,0.0
ATTR_CORE_SHORT,2023-11-06 14:30:00+00:00,2023-11-06 19:45:00+00:00,USDCAD,short,1.3671,1.36891,-0.693,loss,2610,loss,149.707,149.0545,149.968,149.56,1160.0,1380.0
ATTR_CORE_SHORT,2023-11-06 14:30:00+00:00,2023-11-06 19:45:00+00:00,USDCHF,short,0.8973,0.89855,-0.479,loss,2610,loss,149.707,149.0545,149.968,149.56,1160.0,1380.0
ATTR_CORE_SHORT,2023-11-06 14:30:00+00:00,2023-11-06 19:45:00+00:00,GBPUSD,long,1.2397,1.23709,-1.0,loss,2610,loss,149.707,149.0545,149.968,149.56,1160.0,1380.0
ATTR_CORE_SHORT,2023-11-06 14:30:00+00:00,2023-11-06 19:45:00+00:00,USDJPY,short,149.707,149.968,-1.0,loss,2610,loss,149.707,149.0545,149.968,149.56,1160.0,1380.0
ATTR_CORE_SHORT,2023-11-06 14:30:00+00:00,2023-11-06 19:45:00+00:00,AUDUSD,long,0.6502,0.6492,-0.383,loss,2610,loss,149.707,149.0545,149.968,149.56,1160.0,1380.0
ATTR_CORE_SHORT,2023-11-06 14:30:00+00:00,2023-11-06 19:45:00+00:00,NZDUSD,long,0.5973,0.5967,-0.23,loss,2610,loss,149.707,149.0545,149.968,149.56,1160.0,1380.0
ATTR_CORE_SHORT,2023-11-06 14:30:00+00:00,2023-11-06 19:45:00+00:00,EURUSD,long,1.07446,1.07242,-0.782,loss,2610,loss,149.707,149.0545,149.968,149.56,1160.0,1380.0
GAP_REJ_LONG,2023-11-13 07:45:00+00:00,2023-11-13 08:00:00+00:00,NZDUSD,short,0.58935,0.5885,4.047,win,210,win,105.76,105.781,105.739,105.796,-40.0,0.0
GAP_REJ_LONG,2023-11-13 07:45:00+00:00,2023-11-13 08:00:00+00:00,USDJPY,long,151.744,151.798,2.571,win,210,win,105.76,105.781,105.739,105.796,-40.0,0.0
GAP_REJ_LONG,2023-11-23 11:00:00+00:00,2023-11-23 14:15:00+00:00,NZDUSD,short,0.6045,0.60395,0.259,win,2120,win,103.659,103.871,103.447,103.663,-100.0,0.0
GAP_REJ_LONG,2023-11-23 11:00:00+00:00,2023-11-23 14:15:00+00:00,USDJPY,long,149.255,149.553,1.406,win,2120,win,103.659,103.871,103.447,103.663,-100.0,0.0
GAP_REJ_SHORT,2023-12-18 07:30:00+00:00,2023-12-18 07:45:00+00:00,USDCHF,short,0.8691,0.8684,2.333,win,300,loss,142.297,142.207,142.327,142.279,470.0,0.0
GAP_REJ_SHORT,2023-12-18 07:30:00+00:00,2023-12-18 07:45:00+00:00,EURUSD,long,1.09267,1.09237,-1.0,loss,300,loss,142.297,142.207,142.327,142.279,470.0,0.0
GAP_REJ_SHORT,2023-12-18 07:30:00+00:00,2023-12-18 07:45:00+00:00,GBPUSD,long,1.2701,1.2698,-1.0,loss,300,loss,142.297,142.207,142.327,142.279,470.0,0.0
REV_SHORT,2023-12-26 10:15:00+00:00,2023-12-27 00:00:00+00:00,USDCHF,short,0.85715,0.8541,1.374,win,2220,loss,142.445,141.89,142.667,142.286,0.0,2140.0
REV_SHORT,2023-12-26 10:15:00+00:00,2023-12-27 00:00:00+00:00,AUDUSD,long,0.6801,0.6823,0.991,win,2220,loss,142.445,141.89,142.667,142.286,0.0,2140.0
REV_SHORT,2023-12-26 10:15:00+00:00,2023-12-27 00:00:00+00:00,EURUSD,long,1.10177,1.10392,0.968,win,2220,loss,142.445,141.89,142.667,142.286,0.0,2140.0
REV_SHORT,2023-12-26 10:15:00+00:00,2023-12-27 00:00:00+00:00,GBPUSD,long,1.26925,1.2722,1.329,win,2220,loss,142.445,141.89,142.667,142.286,0.0,2140.0
REV_SHORT,2023-12-26 10:15:00+00:00,2023-12-27 00:00:00+00:00,NZDUSD,long,0.6311,0.63265,0.698,win,2220,loss,142.445,141.89,142.667,142.286,0.0,2140.0
REV_SHORT,2023-12-26 10:15:00+00:00,2023-12-27 00:00:00+00:00,USDCAD,short,1.32544,1.3203,2.315,win,2220,loss,142.445,141.89,142.667,142.286,0.0,2140.0
REV_SHORT,2023-12-26 10:15:00+00:00,2023-12-27 00:00:00+00:00,USDJPY,short,142.445,142.667,-1.0,loss,2220,loss,142.445,141.89,142.667,142.286,0.0,2140.0
GAP_REJ_SHORT,2023-12-29 12:15:00+00:00,2023-12-29 12:30:00+00:00,EURUSD,long,1.10791,1.10723,-0.613,loss,1110,loss,141.438,141.105,141.549,141.241,590.0,0.0
GAP_REJ_SHORT,2023-12-29 12:15:00+00:00,2023-12-29 12:30:00+00:00,GBPUSD,long,1.2745,1.27339,-1.0,loss,1110,loss,141.438,141.105,141.549,141.241,590.0,0.0
GAP_REJ_SHORT,2023-12-29 12:15:00+00:00,2023-12-29 12:30:00+00:00,USDCHF,short,0.83605,0.8371,-0.946,loss,1110,loss,141.438,141.105,141.549,141.241,590.0,0.0
REV_SHORT,2024-01-02 10:15:00+00:00,2024-01-02 12:15:00+00:00,EURUSD,long,1.10039,1.0977,-1.0,loss,2690,loss,141.648,140.9755,141.917,141.521,0.0,1510.0
REV_SHORT,2024-01-02 10:15:00+00:00,2024-01-02 12:15:00+00:00,NZDUSD,long,0.63035,0.62766,-1.0,loss,2690,loss,141.648,140.9755,141.917,141.521,0.0,1510.0
REV_SHORT,2024-01-02 10:15:00+00:00,2024-01-02 12:15:00+00:00,AUDUSD,long,0.6813,0.67925,-0.762,loss,2690,loss,141.648,140.9755,141.917,141.521,0.0,1510.0
REV_SHORT,2024-01-02 10:15:00+00:00,2024-01-02 12:15:00+00:00,USDJPY,short,141.648,141.917,-1.0,loss,2690,loss,141.648,140.9755,141.917,141.521,0.0,1510.0
REV_SHORT,2024-01-02 10:15:00+00:00,2024-01-02 12:15:00+00:00,GBPUSD,long,1.2709,1.26821,-1.0,loss,2690,loss,141.648,140.9755,141.917,141.521,0.0,1510.0
REV_SHORT,2024-01-02 10:15:00+00:00,2024-01-02 12:15:00+00:00,USDCHF,short,0.84755,0.85024,-1.0,loss,2690,loss,141.648,140.9755,141.917,141.521,0.0,1510.0
REV_SHORT,2024-01-02 10:15:00+00:00,2024-01-02 12:15:00+00:00,USDCAD,short,1.32629,1.32781,-0.565,loss,2690,loss,141.648,140.9755,141.917,141.521,0.0,1510.0
GAP_REJ_LONG,2024-01-08 10:15:00+00:00,2024-01-08 10:30:00+00:00,USDJPY,long,144.363,144.335,-1.0,loss,280,loss,102.476,102.504,102.448,102.406,-240.0,0.0
GAP_REJ_LONG,2024-01-08 10:15:00+00:00,2024-01-08 10:30:00+00:00,NZDUSD,short,0.62285,0.62313,-1.0,loss,280,loss,102.476,102.504,102.448,102.406,-240.0,0.0
LON_ATTR_LONG,2024-01-09 07:30:00+00:00,2024-01-09 08:00:00+00:00,NZDUSD,short,0.6244,0.62475,-1.0,loss,350,win,102.225,102.2775,102.19,102.305,0.0,0.0
LON_ATTR_LONG,2024-01-09 07:30:00+00:00,2024-01-09 08:00:00+00:00,USDJPY,long,144.033,144.258,6.429,win,350,win,102.225,102.3125,102.19,102.305,0.0,0.0
LON_ATTR_LONG,2024-01-09 07:30:00+00:00,2024-01-09 08:00:00+00:00,AUDUSD,short,0.67075,0.66975,2.857,win,350,win,102.225,102.2775,102.19,102.305,0.0,0.0
LON_ATTR_LONG,2024-01-10 09:30:00+00:00,2024-01-11 01:45:00+00:00,NZDUSD,short,0.62465,0.624,0.351,win,1850,loss,102.43,102.7075,102.245,102.634,0.0,0.0
LON_ATTR_LONG,2024-01-10 09:30:00+00:00,2024-01-11 01:45:00+00:00,USDJPY,long,144.925,145.363,2.368,win,1850,loss,102.43,102.8925,102.245,102.634,0.0,0.0
LON_ATTR_LONG,2024-01-10 09:30:00+00:00,2024-01-11 01:45:00+00:00,AUDUSD,short,0.6709,0.6717,-0.432,loss,1850,loss,102.43,102.7075,102.245,102.634,0.0,0.0
ATTR_CORE_LONG,2024-01-22 06:45:00+00:00,2024-01-22 07:15:00+00:00,USDCAD,long,1.34379,1.3434,-0.419,loss,930,loss,148.079,148.358,147.986,148.005,400.0,40.0
ATTR_CORE_LONG,2024-01-22 06:45:00+00:00,2024-01-22 07:15:00+00:00,EURUSD,short,1.09048,1.09024,0.258,win,930,loss,148.079,148.358,147.986,148.005,400.0,40.0
ATTR_CORE_LONG,2024-01-22 06:45:00+00:00,2024-01-22 07:15:00+00:00,NZDUSD,short,0.611,0.6108,0.215,win,930,loss,148.079,148.358,147.986,148.005,400.0,40.0
ATTR_CORE_LONG,2024-01-22 06:45:00+00:00,2024-01-22 07:15:00+00:00,USDJPY,long,148.079,147.986,-1.0,loss,930,loss,148.079,148.358,147.986,148.005,400.0,40.0
ATTR_CORE_LONG,2024-01-22 06:45:00+00:00,2024-01-22 07:15:00+00:00,AUDUSD,short,0.65905,0.6588,0.269,win,930,loss,148.079,148.358,147.986,148.005,400.0,40.0
ATTR_CORE_LONG,2024-01-22 06:45:00+00:00,2024-01-22 07:15:00+00:00,GBPUSD,short,1.27145,1.2712,0.269,win,930,loss,148.079,148.358,147.986,148.005,400.0,40.0
ATTR_CORE_LONG,2024-01-22 06:45:00+00:00,2024-01-22 07:15:00+00:00,USDCHF,long,0.8682,0.8683,0.108,win,930,loss,148.079,148.358,147.986,148.005,400.0,40.0
REV_SHORT,2024-01-22 10:15:00+00:00,2024-01-23 02:15:00+00:00,USDCAD,short,1.3424,1.34465,-1.0,loss,2250,loss,148.039,147.4765,148.264,148.005,0.0,2350.0
REV_SHORT,2024-01-22 10:15:00+00:00,2024-01-23 02:15:00+00:00,AUDUSD,long,0.6589,0.65665,-1.0,loss,2250,loss,148.039,147.4765,148.264,148.005,0.0,2350.0
REV_SHORT,2024-01-22 10:15:00+00:00,2024-01-23 02:15:00+00:00,EURUSD,long,1.08897,1.08918,0.093,win,2250,loss,148.039,147.4765,148.264,148.005,0.0,2350.0
REV_SHORT,2024-01-22 10:15:00+00:00,2024-01-23 02:15:00+00:00,NZDUSD,long,0.6114,0.60915,-1.0,loss,2250,loss,148.039,147.4765,148.264,148.005,0.0,2350.0
REV_SHORT,2024-01-22 10:15:00+00:00,2024-01-23 02:15:00+00:00,GBPUSD,long,1.2703,1.27245,0.956,win,2250,loss,148.039,147.4765,148.264,148.005,0.0,2350.0
REV_SHORT,2024-01-22 10:15:00+00:00,2024-01-23 02:15:00+00:00,USDJPY,short,148.039,148.264,-1.0,loss,2250,loss,148.039,147.4765,148.264,148.005,0.0,2350.0
REV_SHORT,2024-01-22 10:15:00+00:00,2024-01-23 02:15:00+00:00,USDCHF,short,0.8684,0.8677,0.311,win,2250,loss,148.039,147.4765,148.264,148.005,0.0,2350.0
GAP_REJ_SHORT,2024-02-07 08:30:00+00:00,2024-02-07 12:00:00+00:00,EURUSD,long,1.07633,1.07702,0.411,win,1680,loss,147.993,147.489,148.161,148.025,340.0,0.0
GAP_REJ_SHORT,2024-02-07 08:30:00+00:00,2024-02-07 12:00:00+00:00,GBPUSD,long,1.2623,1.263,0.417,win,1680,loss,147.993,147.489,148.161,148.025,340.0,0.0
GAP_REJ_SHORT,2024-02-07 08:30:00+00:00,2024-02-07 12:00:00+00:00,USDCHF,short,0.8709,0.87258,-1.0,loss,1680,loss,147.993,147.489,148.161,148.025,340.0,0.0
LON_ATTR_LONG,2024-02-07 11:45:00+00:00,2024-02-07 12:00:00+00:00,AUDUSD,short,0.65265,0.65269,-1.0,loss,40,loss,104.051,104.057,104.047,104.132,0.0,0.0
LON_ATTR_LONG,2024-02-07 11:45:00+00:00,2024-02-07 12:00:00+00:00,NZDUSD,short,0.61105,0.61109,-1.0,loss,40,loss,104.051,104.057,104.047,104.132,0.0,0.0
LON_ATTR_LONG,2024-02-07 11:45:00+00:00,2024-02-07 12:00:00+00:00,USDJPY,long,148.083,148.158,18.75,win,40,loss,104.051,104.061,104.047,104.132,0.0,0.0
GAP_REJ_LONG,2024-02-07 12:00:00+00:00,2024-02-07 12:15:00+00:00,NZDUSD,short,0.6108,0.61088,-1.0,loss,80,win,104.068,104.076,104.06,104.132,-250.0,0.0
GAP_REJ_LONG,2024-02-07 12:00:00+00:00,2024-02-07 12:15:00+00:00,USDJPY,long,148.158,148.2,5.25,win,80,win,104.068,104.076,104.06,104.132,-250.0,0.0
REV_SHORT,2024-02-09 08:15:00+00:00,2024-02-09 08:30:00+00:00,USDCAD,short,1.34586,1.34601,-0.652,loss,230,loss,149.459,149.4015,149.482,149.332,0.0,1450.0
REV_SHORT,2024-02-09 08:15:00+00:00,2024-02-09 08:30:00+00:00,AUDUSD,long,0.6503,0.6503,0.0,timeout,230,loss,149.459,149.4015,149.482,149.332,0.0,1450.0
REV_SHORT,2024-02-09 08:15:00+00:00,2024-02-09 08:30:00+00:00,GBPUSD,long,1.2627,1.26265,-0.217,loss,230,loss,149.459,149.4015,149.482,149.332,0.0,1450.0
REV_SHORT,2024-02-09 08:15:00+00:00,2024-02-09 08:30:00+00:00,NZDUSD,long,0.6138,0.6139,0.435,win,230,loss,149.459,149.4015,149.482,149.332,0.0,1450.0
REV_SHORT,2024-02-09 08:15:00+00:00,2024-02-09 08:30:00+00:00,USDJPY,short,149.459,149.482,-1.0,loss,230,loss,149.459,149.4015,149.482,149.332,0.0,1450.0
REV_SHORT,2024-02-09 08:15:00+00:00,2024-02-09 08:30:00+00:00,USDCHF,short,0.87475,0.87498,-1.0,loss,230,loss,149.459,149.4015,149.482,149.332,0.0,1450.0
REV_SHORT,2024-02-09 08:15:00+00:00,2024-02-09 08:30:00+00:00,EURUSD,long,1.07823,1.078,-1.0,loss,230,loss,149.459,149.4015,149.482,149.332,0.0,1450.0
REV_SHORT,2024-02-09 08:30:00+00:00,2024-02-09 08:45:00+00:00,GBPUSD,long,1.26265,1.26259,-1.0,loss,60,loss,149.476,149.461,149.482,149.332,0.0,1450.0
REV_SHORT,2024-02-09 08:30:00+00:00,2024-02-09 08:45:00+00:00,USDJPY,short,149.476,149.482,-1.0,loss,60,loss,149.476,149.461,149.482,149.332,0.0,1450.0
REV_SHORT,2024-02-09 08:30:00+00:00,2024-02-09 08:45:00+00:00,AUDUSD,long,0.6503,0.65024,-1.0,loss,60,loss,149.476,149.461,149.482,149.332,0.0,1450.0
REV_SHORT,2024-02-09 08:30:00+00:00,2024-02-09 08:45:00+00:00,USDCAD,short,1.34601,1.34607,-1.0,loss,60,loss,149.476,149.461,149.482,149.332,0.0,1450.0
REV_SHORT,2024-02-09 08:30:00+00:00,2024-02-09 08:45:00+00:00,USDCHF,short,0.87525,0.87531,-1.0,loss,60,loss,149.476,149.461,149.482,149.332,0.0,1450.0
REV_SHORT,2024-02-09 08:30:00+00:00,2024-02-09 08:45:00+00:00,NZDUSD,long,0.6139,0.61384,-1.0,loss,60,loss,149.476,149.461,149.482,149.332,0.0,1450.0
REV_SHORT,2024-02-09 08:30:00+00:00,2024-02-09 08:45:00+00:00,EURUSD,long,1.07755,1.07749,-1.0,loss,60,loss,149.476,149.461,149.482,149.332,0.0,1450.0
REV_SHORT,2024-02-09 10:15:00+00:00,2024-02-09 12:30:00+00:00,USDCAD,short,1.34547,1.3453,0.13,win,1310,loss,149.351,149.0235,149.482,149.332,0.0,1450.0
REV_SHORT,2024-02-09 10:15:00+00:00,2024-02-09 12:30:00+00:00,NZDUSD,long,0.614,0.6134,-0.458,loss,1310,loss,149.351,149.0235,149.482,149.332,0.0,1450.0
REV_SHORT,2024-02-09 10:15:00+00:00,2024-02-09 12:30:00+00:00,AUDUSD,long,0.6508,0.65115,0.267,win,1310,loss,149.351,149.0235,149.482,149.332,0.0,1450.0
REV_SHORT,2024-02-09 10:15:00+00:00,2024-02-09 12:30:00+00:00,USDCHF,short,0.8755,0.8759,-0.305,loss,1310,loss,149.351,149.0235,149.482,149.332,0.0,1450.0
REV_SHORT,2024-02-09 10:15:00+00:00,2024-02-09 12:30:00+00:00,USDJPY,short,149.351,149.482,-1.0,loss,1310,loss,149.351,149.0235,149.482,149.332,0.0,1450.0
REV_SHORT,2024-02-09 10:15:00+00:00,2024-02-09 12:30:00+00:00,GBPUSD,long,1.2611,1.26035,-0.573,loss,1310,loss,149.351,149.0235,149.482,149.332,0.0,1450.0
REV_SHORT,2024-02-09 10:15:00+00:00,2024-02-09 12:30:00+00:00,EURUSD,long,1.07684,1.07646,-0.29,loss,1310,loss,149.351,149.0235,149.482,149.332,0.0,1450.0
LON_ATTR_LONG,2024-02-19 07:30:00+00:00,2024-02-19 08:45:00+00:00,NZDUSD,short,0.61505,0.6149,0.484,win,310,win,104.161,104.2075,104.13,104.213,0.0,0.0
LON_ATTR_LONG,2024-02-19 07:30:00+00:00,2024-02-19 08:45:00+00:00,USDJPY,long,149.947,149.954,0.226,win,310,win,104.161,104.2385,104.13,104.213,0.0,0.0
LON_ATTR_LONG,2024-02-19 07:30:00+00:00,2024-02-19 08:45:00+00:00,AUDUSD,short,0.6545,0.6542,0.968,win,310,win,104.161,104.2075,104.13,104.213,0.0,0.0
GAP_REJ_LONG,2024-02-19 11:30:00+00:00,2024-02-19 11:45:00+00:00,USDJPY,long,149.968,149.957,-1.0,loss,110,win,104.217,104.228,104.206,104.213,-10.0,0.0
GAP_REJ_LONG,2024-02-19 11:30:00+00:00,2024-02-19 11:45:00+00:00,NZDUSD,short,0.6142,0.61375,4.091,win,110,win,104.217,104.228,104.206,104.213,-10.0,0.0
ATTR_CORE_SHORT,2024-02-20 08:15:00+00:00,2024-02-20 10:30:00+00:00,USDJPY,short,150.316,150.149,2.879,win,580,win,150.316,150.171,150.374,150.385,1310.0,0.0
ATTR_CORE_SHORT,2024-02-20 08:15:00+00:00,2024-02-20 10:30:00+00:00,USDCAD,short,1.35067,1.34817,4.31,win,580,win,150.316,150.171,150.374,150.385,1310.0,0.0
ATTR_CORE_SHORT,2024-02-20 08:15:00+00:00,2024-02-20 10:30:00+00:00,EURUSD,long,1.07737,1.0805,5.397,win,580,win,150.316,150.171,150.374,150.385,1310.0,0.0
ATTR_CORE_SHORT,2024-02-20 08:15:00+00:00,2024-02-20 10:30:00+00:00,NZDUSD,long,0.6144,0.617,4.483,win,580,win,150.316,150.171,150.374,150.385,1310.0,0.0
ATTR_CORE_SHORT,2024-02-20 08:15:00+00:00,2024-02-20 10:30:00+00:00,AUDUSD,long,0.6535,0.65595,4.224,win,580,win,150.316,150.171,150.374,150.385,1310.0,0.0
ATTR_CORE_SHORT,2024-02-20 08:15:00+00:00,2024-02-20 10:30:00+00:00,GBPUSD,long,1.259,1.25842,-1.0,loss,580,win,150.316,150.171,150.374,150.385,1310.0,0.0
ATTR_CORE_SHORT,2024-02-20 08:15:00+00:00,2024-02-20 10:30:00+00:00,USDCHF,short,0.883,0.88358,-1.0,loss,580,win,150.316,150.171,150.374,150.385,1310.0,0.0
REV_SHORT,2024-02-23 11:45:00+00:00,2024-02-23 12:15:00+00:00,NZDUSD,long,0.6194,0.6203,2.571,win,350,win,150.657,150.5695,150.692,150.58,0.0,1760.0
REV_SHORT,2024-02-23 11:45:00+00:00,2024-02-23 12:15:00+00:00,USDCAD,short,1.34797,1.34737,1.714,win,350,win,150.657,150.5695,150.692,150.58,0.0,1760.0
REV_SHORT,2024-02-23 11:45:00+00:00,2024-02-23 12:15:00+00:00,USDJPY,short,150.657,150.53,3.629,win,350,win,150.657,150.5695,150.692,150.58,0.0,1760.0
REV_SHORT,2024-02-23 11:45:00+00:00,2024-02-23 12:15:00+00:00,GBPUSD,long,1.2681,1.26915,3.0,win,350,win,150.657,150.5695,150.692,150.58,0.0,1760.0
REV_SHORT,2024-02-23 11:45:00+00:00,2024-02-23 12:15:00+00:00,EURUSD,long,1.08271,1.08337,1.886,win,350,win,150.657,150.5695,150.692,150.58,0.0,1760.0
REV_SHORT,2024-02-23 11:45:00+00:00,2024-02-23 12:15:00+00:00,USDCHF,short,0.8803,0.87915,3.286,win,350,win,150.657,150.5695,150.692,150.58,0.0,1760.0
REV_SHORT,2024-02-23 11:45:00+00:00,2024-02-23 12:15:00+00:00,AUDUSD,long,0.6567,0.6572,1.428,win,350,win,150.657,150.5695,150.692,150.58,0.0,1760.0
GAP_REJ_SHORT,2024-03-25 10:45:00+00:00,2024-03-25 11:00:00+00:00,GBPUSD,long,1.2627,1.2626,-0.182,loss,550,loss,151.288,151.123,151.343,151.231,340.0,0.0
GAP_REJ_SHORT,2024-03-25 10:45:00+00:00,2024-03-25 11:00:00+00:00,EURUSD,long,1.08177,1.082,0.418,win,550,loss,151.288,151.123,151.343,151.231,340.0,0.0
GAP_REJ_SHORT,2024-03-25 10:45:00+00:00,2024-03-25 11:00:00+00:00,USDCHF,short,0.8979,0.8982,-0.545,loss,550,loss,151.288,151.123,151.343,151.231,340.0,0.0
LON_ATTR_LONG,2024-04-08 07:15:00+00:00,2024-04-08 07:30:00+00:00,USDJPY,long,151.84,151.837,-1.0,loss,30,loss,104.359,104.3665,104.356,104.366,0.0,0.0
LON_ATTR_LONG,2024-04-08 07:15:00+00:00,2024-04-08 07:30:00+00:00,AUDUSD,short,0.6583,0.65833,-1.0,loss,30,loss,104.359,104.3635,104.356,104.366,0.0,0.0
LON_ATTR_LONG,2024-04-08 07:15:00+00:00,2024-04-08 07:30:00+00:00,NZDUSD,short,0.6014,0.60143,-1.0,loss,30,loss,104.359,104.3635,104.356,104.366,0.0,0.0
GAP_REJ_LONG,2024-04-08 10:30:00+00:00,2024-04-08 10:45:00+00:00,NZDUSD,short,0.6023,0.60243,-1.0,loss,130,win,104.335,104.348,104.322,104.366,-60.0,0.0
GAP_REJ_LONG,2024-04-08 10:30:00+00:00,2024-04-08 10:45:00+00:00,USDJPY,long,151.849,151.851,0.154,win,130,win,104.335,104.348,104.322,104.366,-60.0,0.0
LON_ATTR_LONG,2024-04-09 10:15:00+00:00,2024-04-09 12:45:00+00:00,AUDUSD,short,0.6623,0.66343,-1.0,loss,1130,loss,104.037,104.2065,103.924,104.187,0.0,0.0
LON_ATTR_LONG,2024-04-09 10:15:00+00:00,2024-04-09 12:45:00+00:00,NZDUSD,short,0.6054,0.60653,-1.0,loss,1130,loss,104.037,104.2065,103.924,104.187,0.0,0.0
LON_ATTR_LONG,2024-04-09 10:15:00+00:00,2024-04-09 12:45:00+00:00,USDJPY,long,151.818,151.769,-0.434,loss,1130,loss,104.037,104.3195,103.924,104.187,0.0,0.0
GAP_REJ_LONG,2024-04-09 10:30:00+00:00,2024-04-09 12:30:00+00:00,NZDUSD,short,0.6054,0.60619,-1.0,loss,790,loss,104.036,104.115,103.957,104.187,-100.0,0.0
GAP_REJ_LONG,2024-04-09 10:30:00+00:00,2024-04-09 12:30:00+00:00,USDJPY,long,151.785,151.763,-0.278,loss,790,loss,104.036,104.115,103.957,104.187,-100.0,0.0
REV_SHORT,2024-04-17 07:30:00+00:00,2024-04-18 02:00:00+00:00,EURUSD,long,1.06321,1.06751,1.972,win,2180,win,154.574,154.029,154.792,154.472,0.0,1140.0
REV_SHORT,2024-04-17 07:30:00+00:00,2024-04-18 02:00:00+00:00,GBPUSD,long,1.2453,1.24312,-1.0,loss,2180,win,154.574,154.029,154.792,154.472,0.0,1140.0
REV_SHORT,2024-04-17 07:30:00+00:00,2024-04-18 02:00:00+00:00,NZDUSD,long,0.5907,0.5926,0.872,win,2180,win,154.574,154.029,154.792,154.472,0.0,1140.0
REV_SHORT,2024-04-17 07:30:00+00:00,2024-04-18 02:00:00+00:00,USDJPY,short,154.574,154.012,2.578,win,2180,win,154.574,154.029,154.792,154.472,0.0,1140.0
REV_SHORT,2024-04-17 07:30:00+00:00,2024-04-18 02:00:00+00:00,AUDUSD,long,0.64185,0.6449,1.399,win,2180,win,154.574,154.029,154.792,154.472,0.0,1140.0
REV_SHORT,2024-04-17 07:30:00+00:00,2024-04-18 02:00:00+00:00,USDCHF,short,0.9104,0.91258,-1.0,loss,2180,win,154.574,154.029,154.792,154.472,0.0,1140.0
REV_SHORT,2024-04-17 07:30:00+00:00,2024-04-18 02:00:00+00:00,USDCAD,short,1.38143,1.37575,2.606,win,2180,win,154.574,154.029,154.792,154.472,0.0,1140.0
LON_ATTR_LONG,2024-04-19 09:30:00+00:00,2024-04-19 10:15:00+00:00,AUDUSD,short,0.6421,0.6411,1.562,win,640,win,106.018,106.114,105.954,106.121,0.0,0.0
LON_ATTR_LONG,2024-04-19 09:30:00+00:00,2024-04-19 12:30:00+00:00,USDJPY,long,154.455,154.544,1.391,win,640,loss,106.018,106.178,105.954,106.121,0.0,0.0
LON_ATTR_LONG,2024-04-19 09:30:00+00:00,2024-04-19 10:15:00+00:00,NZDUSD,short,0.5895,0.5887,1.25,win,640,win,106.018,106.114,105.954,106.121,0.0,0.0
ATTR_CORE_SHORT,2024-04-22 06:45:00+00:00,2024-04-22 09:30:00+00:00,NZDUSD,long,0.5908,0.5907,-0.122,loss,820,loss,154.674,154.469,154.756,154.706,500.0,0.0
ATTR_CORE_SHORT,2024-04-22 06:45:00+00:00,2024-04-22 09:30:00+00:00,GBPUSD,long,1.2379,1.23708,-1.0,loss,820,loss,154.674,154.469,154.756,154.706,500.0,0.0
